200,15,5,,3.378,411040,,120.447,5836112
200,15,5,,6.135,419340,TIMEOUT of 1200s,1200.0583670139313,5554568
200,15,5,,12.534,454728,info: ^^^,133.9839539527893,6315164
200,15,5,,68.143,2752420,error: OutOfMemory,21.733,7389712
200,15,5,,13.496,230684,error: OutOfMemory,203.489,7078096
200,15,5,,5.780,75264,,20.165,1022332
200,15,5,,5.348,215716,error: OutOfMemory,589.049,6691200
200,15,5,,15.571,208592,,64.962,2701080
200,15,5,,2.789,474168,,90.068,5511764
200,15,5,,6.721,945640,TIMEOUT of 1200s,1200.0402417182922,6155784
200,15,5,,13.335,116912,,165.462,6296816
200,15,5,,10.804,244584,,213.231,3248064
200,15,5,,7.258,398540,error: OutOfMemory,100.694,6957332
200,15,5,,6.291,207276,,125.944,6238408
200,15,5,,2.081,73256,error: OutOfMemory,246.425,6842196
200,15,5,,2.777,496704,,31.802,1892628
200,15,5,,18.956,468208,???:?:?: 0x0 in ??? (???),247.00036787986755,7352400
200,15,5,,2.390,130736,TIMEOUT of 1200s,1200.087848186493,4560836
200,15,5,,7.234,249264,,63.659,3429372
200,15,5,,3.362,261392,,79.614,3060900
200,15,5,,7.274,257620,TIMEOUT of 1200s,1200.029145002365,4018316
200,15,5,,14.711,245360,,123.122,3456496
200,15,5,,7.870,437740,error: OutOfMemory,435.609,7840244
200,15,5,,5.231,252072,,59.321,2819072
200,15,5,,6.901,243360,,279.702,5898772
200,15,5,,9.713,255668,,183.078,5699788
200,15,5,,2.990,407200,,102.252,4381532
200,15,5,,3.079,212692,,128.259,5451764
200,15,5,,2.077,113988,,67.656,3460008
200,15,5,,9.273,114140,,229.347,6312312
200,15,5,,30.201,233676,error: OutOfMemory,30.862,6676120
200,15,5,,8.028,246768,,136.212,4534152
200,15,5,,1.299,71900,,41.513,1917448
200,15,5,,4.578,383696,,250.518,3803120
200,15,5,,10.586,486896,,82.582,3660700
200,15,5,,3.367,233740,,60.077,2996144
200,15,5,,3.584,238460,,259.674,6408132
200,15,5,,2.770,489020,,71.059,4118380
200,15,5,,3.642,78440,,18.732,972840
200,15,5,error: OutOfMemory,31.364,4805608,error: OutOfMemory,14.362,7061088
200,15,5,,10.905,465848,info: ^^^,168.5148332118988,7204892
200,15,5,,4.995,81216,,10.389,400968
200,15,5,,5.846,457896,,248.929,4443356
200,15,5,,4.376,210856,,56.334,2299928
200,15,5,,26.574,212316,TIMEOUT of 1200s,1200.0331826210022,5578168
200,15,5,,6.864,228552,,61.946,3380392
200,15,5,,9.219,245016,error: OutOfMemory,30.472,7523296
200,15,5,,1.991,241308,,28.068,1483004
200,15,5,,4.805,471856,,238.498,7626252
200,15,5,,8.280,211060,info: ^^^,219.53847694396973,7288384
200,15,5,,1.964,491832,,82.275,3890776
200,15,5,error: OutOfMemory,41.424,4679816,error: OutOfMemory,63.072,7145736
200,15,5,,2.913,233856,,52.087,2848700
200,15,5,,4.693,483660,,266.447,6187776
200,15,5,error: OutOfMemory,34.517,6042208,error: OutOfMemory,27.695,7427680
200,15,5,,19.057,212756,,270.265,6351436
200,15,5,,3.180,249688,,102.705,4417168
200,15,5,,940.561,457616,,181.123,5360188
200,15,5,,7.381,208580,,174.614,4699912
200,15,5,,5.918,470800,,154.053,3344668
200,15,5,,2.443,454688,,63.362,3616148
200,5,3,,1.036,238296,,12.166,541824
200,5,3,,1.343,112844,,25.231,734084
200,5,3,,1.160,105544,,18.510,865804
200,5,3,,2.146,65532,,35.130,659264
200,5,3,,1.468,202164,,12.061,568576
200,5,3,,0.571,63392,,5.887,380048
200,5,3,,0.745,62004,,11.749,688596
200,5,3,,2.162,104464,,32.890,667688
200,5,3,,1.541,65360,,7.789,401448
200,5,3,,1.313,62340,,10.457,626852
200,5,3,,0.956,66812,,13.795,550924
200,5,3,,0.375,39932,,6.303,289192
200,5,3,,1.399,103104,,8.853,609060
200,5,3,,0.523,103940,,6.324,408796
200,5,3,,3.261,62808,,9.418,527576
200,5,3,,0.726,65656,,10.224,609064
200,5,3,,1.562,64096,,11.311,537380
200,5,3,,2.092,36564,,9.334,435324
200,5,3,,1.844,63728,,11.192,415412
200,5,3,,2.577,38224,,21.058,540532
200,5,3,,1.314,124512,error: OutOfMemory,45.462,6989632
200,5,3,,1.645,36216,,14.880,637808
